8.20704;8.16177;0.27;8.16;0;0;2.09916;-0.38;2.88844;7.78
9.08097;8.59098;0.25;8.59;0;0;1.46593;-0.8;5.30935;7.79
9.05365;8.57037;1.1;8.57;1;0;3.22144;-0.84;2.98857;7.73
9.05933;8.82961;8.26;3.16;0;0;2.88067;0.98;3.07041;4.14
8.20112;8.17551;0.35;8.17;0;0;1.6355;-1.48;1.07729;6.69
7.69793;7.55265;0.53;7.55;0;0;2.03514;-1.31;1.31079;6.24
8.5854;8.56458;0.29;8.56;0;0;2.38889;-1.2;2.08977;7.36
15.0912;13.9305;11.72;7.53;0;0;1.04775;-1.58;1.57035;5.95
10.5672;10.4421;9.73;3.79;0;0;2.62552;2.2;3.84346;5.99
3.77607;3.62442;0.66;3.6;0;0;0;2.1;3.71988;5.7
11.1791;9.9491;9.4;4.01;0;2;1.80813;1.43;3.83878;5.44
4.83824;3.70872;0.85;3.92;2;0;0;-1.64;0.928;2.28
11.0517;10.2154;9.75;3.48;0;0;1.09287;2.08;2.92088;5.56
12.634;10.7848;9.84;5.03;2;1;1.38868;2.29;3.73302;7.32
2.09464;1.43781;1.32;0.97;0;0;0.99459;1.3;1.76066;2.27
4.3298;2.98429;2.98;1.4;0;1;1.21278;1.57;2.04941;2.97
2.49793;2.33985;0.59;2.3;0;0;0;2.02;3.14286;4.32
10.7002;10.5392;9.73;4.05;0;0;1.74425;1.91;4.2954;5.96
5.60592;3.20539;1.47;3.46;1;0;0;-1.54;0.732895;1.92
14.059;12.2053;10.69;6.09;0;0;1.81919;1.63;2.81945;7.72
3.20683;1.65085;1.82;1.04;0;0;0;0.78;1.35659;1.82
13.8883;11.0887;9.71;5.92;0;0;2.0165;1.64;3.22982;7.56
9.45308;8.92158;1.5;8.89;0;0;1.70569;-1.36;1.47261;7.53
8.78512;8.16064;1.28;8.14;0;0;2.30727;-1.37;1.60609;6.77
9.3924;8.84304;1.64;8.72;0;0;0;-1.29;2.39375;7.43
4.13848;4.10078;0.27;4.1;0;0;0;1.42;3.57829;5.52
10.5301;9.97025;9.53;2.97;0;0;1.33759;1.64;2.94855;4.61
9.65954;8.98203;7.2;5.37;0;0;1.79062;-1.35;2.03588;4.02
10.1496;9.56155;9.47;1.36;0;0;1.94465;5.08;5.45383;6.44
